targetId	diseaseId	datasourceId	year	novelty	score	sourceId	targetSymbol	targetName	targetBiotype	proteinId	isInMembrane	isSecreted	hasSafetyEvent	hasPocket	hasLigand	hasSmallMoleculeBinder	geneticConstraint	paralogMaxIdentityPercentage	mouseOrthologMaxIdentityPercentage	isCancerDriverGene	hasTEP	mouseKOScore	hasHighQualityChemicalProbes	maxClinicalTrialPhase	tissueSpecificity	tissueDistribution
ENSG00000164796	EFO_0003767	expression_atlas	2023	0.001	0.065	expression_atlas	CSMD3	CUB and Sushi multiple domains 3	protein_coding	Q7Z407	1.0	0.0		0.0	0.0	0.0	-0.7583871639924984	-0.024142499999999956	0.8759099999999996			-0.7189000919745725			0.5	1.0
ENSG00000168268	EFO_0003767	expression_atlas	2023	0.002	0.015	expression_atlas	NT5DC2	5'-nucleotidase domain containing 2	protein_coding	Q9H857				0.0	0.0	0.0	-0.23015211502396338	0.0	0.793535			-0.05377051238253633			-1.0	-1.0
ENSG00000172986	EFO_0003767	expression_atlas	2023	0.012	0.241	expression_atlas	GXYLT2	glucoside xylosyltransferase 2	protein_coding	A0PJZ3	0.0	0.0		0.0	0.0	0.0	0.6166909772869347	0.0	0.40180500000000025			-0.32065966501967275			-1.0	0.0
ENSG00000197013	EFO_0003767	expression_atlas	2023	0.001	0.083	expression_atlas	ZNF429	zinc finger protein 429	protein_coding	Q86V71	0.0	0.0		0.0	0.0	0.0	0.9118566367993333	-0.03190000000000008	0.0						-1.0	-1.0
ENSG00000209082	EFO_0003767	expression_atlas	2023	0.011	0.2	expression_atlas																-0.7710574060800957				
ENSG00000233461	EFO_0003767	expression_atlas	2023	0.002	0.052	expression_atlas																				
ENSG00000276259	EFO_0003767	expression_atlas	2023	0.001	0.011	expression_atlas																				
ENSG00000082397	EFO_0003767	expression_atlas	2023	0.003	0.028	expression_atlas	EPB41L3	erythrocyte membrane protein band 4.1 like 3	protein_coding	Q9Y2J2	1.0	0.0		0.0	0.0	0.0	-0.5259429047718275	0.0	0.0		1.0	-0.638230433191036			-1.0	-1.0
ENSG00000107731	EFO_0003767	expression_atlas	2023	0.024	0.201	expression_atlas	UNC5B	unc-5 netrin receptor B	protein_coding	Q8IZJ1	1.0	0.0		0.0	0.0	0.0	-0.3534069597832882	-0.060847500000000034	0.61905			-0.43957067362037694			-1.0	0.0
ENSG00000120254	EFO_0003767	expression_atlas	2023	0.006	0.081	expression_atlas	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	protein_coding	Q6UB35	0.0	0.0		0.0	0.0	0.0	-0.22598458012085854	0.0	0.40695499999999996			-0.7677123474133624			-1.0	0.0
ENSG00000128203	EFO_0003767	expression_atlas	2023	0.001	0.135	expression_atlas	ASPHD2	aspartate beta-hydroxylase domain containing 2	protein_coding	Q6ICH7	0.0	0.0		0.0	0.0	0.0	-0.4436340904355074	0.0	0.3766950000000001						0.5	0.0
ENSG00000142910	EFO_0003767	expression_atlas	2023	0.006	0.054	expression_atlas	TINAGL1	tubulointerstitial nephritis antigen like 1	protein_coding	Q9GZM7	0.0	1.0		0.0	0.0	0.0	-0.3377787038966451	0.0	0.29335999999999984						-1.0	0.0
ENSG00000168421	EFO_0003767	expression_atlas	2023	0.001	0.098	expression_atlas	RHOH	ras homolog family member H	protein_coding	Q15669	0.0	0.0		0.0	0.0	0.0	0.18618462179620754	0.0	0.8429299999999997	-1.0		0.0			0.75	0.0
ENSG00000177646	EFO_0003767	expression_atlas	2023	0.005	0.042	expression_atlas	ACAD9	acyl-CoA dehydrogenase family member 9	protein_coding	Q9H845	0.0	0.0		0.0	0.0	0.0	-0.12065013544488434	0.0	0.2834150000000001			-0.022060910089015118			-1.0	-1.0
ENSG00000198727	EFO_0003767	expression_atlas	2023	0.025	0.212	expression_atlas	MT-CYB	mitochondrially encoded cytochrome b	protein_coding	P00156	0.0	0.0		0.0	0.0	0.0			0.0						0.5	-1.0
ENSG00000198909	EFO_0003767	expression_atlas	2023	0.003	0.026	expression_atlas	MAP3K3	mitogen-activated protein kinase kinase kinase 3	protein_coding	Q99759	0.0	0.0		0.0	1.0	1.0	-0.7534903104813503	-0.13737999999999992	0.8322699999999997			-0.8643555271418865			-1.0	-1.0
ENSG00000203883	EFO_0003767	expression_atlas	2023	0.001	0.081	expression_atlas	SOX18	SRY-box transcription factor 18	protein_coding	P35713	0.0	0.0		0.0	0.0	1.0	0.17691185663679931	0.0	0.2838549999999998			-0.9411133362237617			0.5	0.0
ENSG00000268001	EFO_0003767	expression_atlas	2023	0.004	0.044	expression_atlas																				
ENSG00000122877	EFO_0003767	expression_atlas	2023	0.005	0.045	expression_atlas	EGR2	early growth response 2	protein_coding	P11161	0.0	0.0		0.0	0.0	0.0	-0.37143154823921654	0.0	0.44327499999999986			-0.9420670675801257			0.5	0.0
ENSG00000137573	EFO_0003767	expression_atlas	2023	0.008	0.105	expression_atlas	SULF1	sulfatase 1	protein_coding	Q8IWU6	0.0	1.0		0.0	0.0	0.0	-0.5460512606793082	-0.10160750000000007	0.64983			0.0			-1.0	0.0
ENSG00000166415	EFO_0003767	expression_atlas	2023	0.001	0.053	expression_atlas	WDR72	WD repeat domain 72	protein_coding	Q3MJ13	0.0	0.0		0.0	0.0	0.0	0.20108355907480724	0.0	0.0			0.0			0.5	0.0
ENSG00000167548	EFO_0003767	expression_atlas	2023	0.002	0.013	expression_atlas	KMT2D	lysine methyltransferase 2D	protein_coding	O14686	1.0	0.0		0.0	0.0	0.0	-0.977495311523234	0.0	0.45006500000000005			-0.8211678113268428			-1.0	-1.0
ENSG00000187735	EFO_0003767	expression_atlas	2023	0.016	0.137	expression_atlas	TCEA1	transcription elongation factor A1	protein_coding	P23193	0.0	0.0		0.0	0.0	0.0	-0.6381537820379246	-0.1362124999999999	0.48504999999999965			-0.7773920641304046			-1.0	-1.0
ENSG00000196553	EFO_0003767	expression_atlas	2023	0.002	0.018	expression_atlas	CCDC196	coiled-coil domain containing 196	protein_coding	A0A1B0GTZ2									0.0						1.0	1.0
ENSG00000197345	EFO_0003767	expression_atlas	2023	0.009	0.079	expression_atlas	MRPL21	mitochondrial ribosomal protein L21	protein_coding	Q7Z2W9	0.0	0.0		0.0	0.0	0.0	0.8928943529902063		0.0						-1.0	-1.0
ENSG00000237765	EFO_0003767	expression_atlas	2023	0.013	0.108	expression_atlas	FAM200B	family with sequence similarity 200 member B	protein_coding	P0CF97				0.0	0.0	0.0	0.4425922067097312	-0.14764000000000016							-1.0	-1.0
ENSG00000284543	EFO_0003767	expression_atlas	2023	0.001	0.077	expression_atlas																				
ENSG00000005249	EFO_0003767	expression_atlas	2023	0.011	0.141	expression_atlas	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	protein_coding	P31323	0.0	0.0		0.0	0.0	0.0	-0.8639299854136279	-0.11483249999999998	0.8445			-0.8446947606666882			0.5	0.0
ENSG00000096433	EFO_0003767	expression_atlas	2023	0.024	0.198	expression_atlas	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	Q14573	0.0	0.0		0.0	1.0	1.0	-0.41206501354448843	-0.13609250000000017	0.7660049999999998			-0.328132631785536			-1.0	0.0
ENSG00000100077	EFO_0003767	expression_atlas	2023	0.009	0.104	expression_atlas	GRK3	G protein-coupled receptor kinase 3	protein_coding	P35626	1.0	0.0		0.0	1.0	1.0	-0.678891435715774	-0.60029	0.5712200000000003			0.0			0.5	0.0
ENSG00000153012	EFO_0003767	expression_atlas	2023	0.003	0.066	expression_atlas	LGI2	leucine rich repeat LGI family member 2	protein_coding	Q8N0V4	0.0	1.0		0.0	0.0	0.0	-0.020212544280058364	0.0	0.66055						1.0	0.0
ENSG00000166770	EFO_0003767	expression_atlas	2023	0.006	0.054	expression_atlas																				
ENSG00000175198	EFO_0003767	expression_atlas	2023	0.002	0.089	expression_atlas	PCCA	propionyl-CoA carboxylase subunit alpha	protein_coding	P05165	0.0	0.0		0.0	0.0	0.0	-0.006251302354657207	0.0	0.25823999999999997			-0.8368941431577986			0.5	-1.0
ENSG00000183597	EFO_0003767	expression_atlas	2023	0.011	0.095	expression_atlas	TANGO2	transport and golgi organization 2 homolog	protein_coding	Q6ICL3	0.0	0.0		0.0	0.0	0.0	-0.030943946655553223		0.3659399999999998			0.0			0.5	-1.0
ENSG00000187513	EFO_0003767	expression_atlas	2023	0.001	0.157	expression_atlas	GJA4	gap junction protein alpha 4	protein_coding	P35212	1.0	0.0		0.0	0.0	0.0	-0.1559699937486977	0.0	0.4444450000000003			0.0			-1.0	0.0
ENSG00000198791	EFO_0003767	expression_atlas	2023	0.012	0.101	expression_atlas	CNOT7	CCR4-NOT transcription complex subunit 7	protein_coding	Q9UIV1	0.0	0.0		0.0	1.0	1.0	-0.9155032298395499	-0.40351	0.9824550000000002			-0.8425438237119953			-1.0	-1.0
ENSG00000213397	EFO_0003767	expression_atlas	2023	0.007	0.059	expression_atlas	HAUS7	HAUS augmin like complex subunit 7	protein_coding	Q99871	1.0	0.0		0.0	0.0	0.0	-0.8636174202958949		0.0						-1.0	-1.0
ENSG00000244040	EFO_0003767	expression_atlas	2023	0.001	0.032	expression_atlas																				
ENSG00000277161	EFO_0003767	expression_atlas	2023	0.007	0.056	expression_atlas	PIGW	phosphatidylinositol glycan anchor biosynthesis class W	protein_coding	Q7Z7B1	1.0	0.0		0.0	0.0	0.0			0.0						-1.0	-1.0
ENSG00000114812	EFO_0003767	expression_atlas	2023	0.008	0.211	expression_atlas	VIPR1	vasoactive intestinal peptide receptor 1	protein_coding	P32241	1.0	0.0	-1.0	0.0	0.0	1.0	0.7751614919774954	0.0	0.23413499999999984			-0.8313809771811422			0.5	0.0
ENSG00000128463	EFO_0003767	expression_atlas	2023	0.006	0.047	expression_atlas	EMC4	ER membrane protein complex subunit 4	protein_coding	Q5J8M3	0.0	0.0		0.0	0.0	0.0	-0.5760575119816629		0.9726799999999998			-0.5048627940027491			-1.0	-1.0
ENSG00000130733	EFO_0003767	expression_atlas	2023	0.006	0.049	expression_atlas	YIPF2	Yip1 domain family member 2	protein_coding	Q9BWQ6	0.0	0.0		0.0	0.0	0.0	0.4295686601375286	0.0	0.0						-1.0	-1.0
ENSG00000196466	EFO_0003767	expression_atlas	2023	0.005	0.045	expression_atlas	ZNF799	zinc finger protein 799	protein_coding	Q96GE5	0.0	0.0		0.0	0.0	0.0	0.6599291519066472	-0.8250399999999999							-1.0	-1.0
ENSG00000232284	EFO_0003767	expression_atlas	2023	0.006	0.048	expression_atlas																				
ENSG00000245694	EFO_0003767	expression_atlas	2023	0.013	0.136	expression_atlas																				
ENSG00000260877	EFO_0003767	expression_atlas	2023	0.001	0.086	expression_atlas																				
ENSG00000265096	EFO_0003767	expression_atlas	2023	0.002	0.143	expression_atlas											0.38664305063554916									
ENSG00000267519	EFO_0003767	expression_atlas	2023	0.005	0.041	expression_atlas																				
ENSG00000066455	EFO_0003767	expression_atlas	2023	0.011	0.096	expression_atlas	GOLGA5	golgin A5	protein_coding	Q8TBA6	0.0	0.0		0.0	0.0	0.0	-0.46113773702854766		0.18604500000000002			-0.15291586888694558			-1.0	-1.0
ENSG00000071894	EFO_0003767	expression_atlas	2023	0.007	0.058	expression_atlas	CPSF1	cleavage and polyadenylation specific factor 1	protein_coding	Q10570	0.0	0.0		0.0	0.0	0.0	-0.4449885392790165	0.0	0.788635			-0.022060910089015118			-1.0	-1.0
ENSG00000104522	EFO_0003767	expression_atlas	2023	0.008	0.097	expression_atlas	GFUS	GDP-L-fucose synthase	protein_coding	Q13630	0.0	0.0		0.0	0.0	0.0	0.27068139195665775	0.0	0.096575			-0.8370936521835339			-1.0	-1.0
ENSG00000150893	EFO_0003767	expression_atlas	2023	0.002	0.154	expression_atlas	FREM2	FRAS1 related extracellular matrix 2	protein_coding	Q5SZK8	0.0	0.0		0.0	0.0	0.0	-0.5292769326943113	0.0	0.40833000000000014			-0.9193828804451937			0.5	0.5
ENSG00000158813	EFO_0003767	expression_atlas	2023	0.003	0.171	expression_atlas	EDA	ectodysplasin A	protein_coding	Q92838	0.0	1.0		0.0	0.0	0.0	-0.8024588455928319	0.0	0.7314599999999999			-0.7053825651297015			-1.0	0.0
ENSG00000166670	EFO_0003767	expression_atlas	2023	0.004	0.444	expression_atlas	MMP10	matrix metallopeptidase 10	protein_coding	P09238	1.0	1.0	-1.0	1.0	1.0	1.0	0.5492811002292144	-0.4590325				-0.5122913615468522			1.0	0.0
ENSG00000168062	EFO_0003767	expression_atlas	2023	0.006	0.17	expression_atlas	BATF2	basic leucine zipper ATF-like transcription factor 2	protein_coding	Q8N1L9	0.0	0.0		0.0	0.0	0.0	0.19399874973952902	0.0	0.0						-1.0	0.0
ENSG00000182247	EFO_0003767	expression_atlas	2023	0.003	0.031	expression_atlas	UBE2E2	ubiquitin conjugating enzyme E2 E2	protein_coding	Q96LR5	0.0	0.0		0.0	0.0	0.0	-0.7708897687018129	-0.5024875000000002	0.9751249999999999			0.0			-1.0	-1.0
ENSG00000225335	EFO_0003767	expression_atlas	2023	0.019	0.161	expression_atlas																				
ENSG00000257556	EFO_0003767	expression_atlas	2023	0.006	0.047	expression_atlas																				
ENSG00000100767	EFO_0003767	expression_atlas	2023	0.011	0.106	expression_atlas	PAPLN	papilin, proteoglycan like sulfated glycoprotein	protein_coding	O95428	0.0	1.0	-1.0	0.0	0.0	0.0	0.2832881850385498	0.0	0.0						-1.0	0.0
ENSG00000131188	EFO_0003767	expression_atlas	2023	0.01	0.08	expression_atlas	PRR7	proline rich 7, synaptic	protein_coding	Q8TB68	1.0	0.0		0.0	0.0	0.0	-0.5581371118983122	0.0	0.7080300000000002			0.0			0.5	0.0
ENSG00000154493	EFO_0003767	expression_atlas	2023	0.001	0.03	expression_atlas	C10orf90	chromosome 10 open reading frame 90	protein_coding	Q96M02	1.0	0.0		0.0	0.0	0.0	0.35632423421546155	0.0	0.0			-0.05377051238253633			1.0	0.5
ENSG00000166800	EFO_0003767	expression_atlas	2023	0.004	0.037	expression_atlas	LDHAL6A	lactate dehydrogenase A like 6A	protein_coding	Q6ZMR3	0.0	0.0		0.0	0.0	0.0	0.7130652219212337	-0.5557224999999999				0.0			1.0	0.5
ENSG00000184441	EFO_0003767	expression_atlas	2023	0.007	0.058	expression_atlas																				
ENSG00000214026	EFO_0003767	expression_atlas	2023	0.006	0.049	expression_atlas	MRPL23	mitochondrial ribosomal protein L23	protein_coding	Q16540	0.0	0.0		0.0	0.0	0.0	0.9589497812044177	-0.9836600000000001	0.0						-1.0	-1.0
ENSG00000223573	EFO_0003767	expression_atlas	2023	0.002	0.138	expression_atlas	TINCR	TINCR ubiquitin domain containing	protein_coding	A0A2R8Y7D0									0.4827599999999997			-0.5398133415106962			1.0	0.0
ENSG00000226644	EFO_0003767	expression_atlas	2023	0.001	0.019	expression_atlas																				
ENSG00000069764	EFO_0003767	expression_atlas	2023	0.003	0.134	expression_atlas	PLA2G10	phospholipase A2 group X	protein_coding	O15496	0.0	1.0		0.0	1.0	1.0	0.9554073765367785	0.0	0.0			-0.926301639349317		0.75	0.5	0.5
ENSG00000104412	EFO_0003767	expression_atlas	2023	0.005	0.04	expression_atlas	EMC2	ER membrane protein complex subunit 2	protein_coding	Q15006	0.0	0.0		0.0	0.0	0.0	-0.29620754323817466		0.8653199999999999						-1.0	-1.0
ENSG00000105613	EFO_0003767	expression_atlas	2023	0.001	0.048	expression_atlas	MAST1	microtubule associated serine/threonine kinase 1	protein_coding	Q9Y2H9	0.0	0.0		0.0	1.0	1.0	-0.9335278182954783	-0.0047774999999999675	0.7197450000000003			-0.7409695446220443			1.0	0.5
ENSG00000112232	EFO_0003767	expression_atlas	2023	0.001	0.187	expression_atlas	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2	protein_coding	Q5VWX1	0.0	0.0		0.0	0.0	0.0	-0.36528443425713686	-0.18338000000000002	0.7707749999999998			-0.2956181628587573			0.5	0.5
ENSG00000128567	EFO_0003767	expression_atlas	2023	0.012	0.178	expression_atlas	PODXL	podocalyxin like	protein_coding	O00592	1.0	0.0		0.0	0.0	0.0	-0.2749531152323401		0.0			-0.7602977216496604			0.5	0.0
ENSG00000164199	EFO_0003767	expression_atlas	2023	0.002	0.113	expression_atlas	ADGRV1	adhesion G protein-coupled receptor V1	protein_coding	Q8WXG9	0.0	0.0	-1.0	0.0	0.0	0.0	-0.47739112315065635	0.0	0.021564999999999657			-0.7258412918663948			1.0	0.0
ENSG00000112799	EFO_0003767	expression_atlas	2023	0.005	0.045	expression_atlas	LY86	lymphocyte antigen 86	protein_coding	O95711	0.0	1.0		0.0	0.0	0.0	0.7906855594915607		0.0			-0.7934704672083916			0.5	0.0
ENSG00000130768	EFO_0003767	expression_atlas	2023	0.018	0.235	expression_atlas	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B	protein_coding	Q92485	0.0	1.0		0.0	0.0	0.0	0.424775994998958	0.0	0.0			-0.24108653635048632			0.5	0.0
ENSG00000157227	EFO_0003767	expression_atlas	2023	0.009	0.151	expression_atlas	MMP14	matrix metallopeptidase 14	protein_coding	P50281	0.0	0.0		0.0	1.0	1.0	-0.8011043967493228	0.0	0.8281799999999997			-0.9360644769537598		0.5	-1.0	-1.0
ENSG00000167281	EFO_0003767	expression_atlas	2023	0.001	0.037	expression_atlas	RBFOX3	RNA binding fox-1 homolog 3	protein_coding	A6NFN3	0.0	0.0		0.0	0.0	0.0	-0.9268597624505105	-0.17827249999999992	0.8467950000000002			-0.7254887288540876			0.5	0.0
ENSG00000167914	EFO_0003767	expression_atlas	2023	0.002	0.03	expression_atlas	GSDMA	gasdermin A	protein_coding	Q96QA5	1.0	0.0		0.0	0.0	0.0	0.5638674723900812	0.0	0.4269649999999999			-0.5887547983215626			1.0	0.5
ENSG00000197506	EFO_0003767	expression_atlas	2023	0.01	0.241	expression_atlas	SLC28A3	solute carrier family 28 member 3	protein_coding	Q9HAS3	1.0	0.0	-1.0	0.0	0.0	1.0	0.39226922275474063	0.0	0.0			0.0			0.5	0.0
ENSG00000226742	EFO_0003767	expression_atlas	2023	0.015	0.128	expression_atlas	HSBP1L1	heat shock factor binding protein 1 like 1	protein_coding	C9JCN9	0.0	0.0		0.0	0.0	0.0	0.7455719941654511	0.0	0.0			-0.05905544609812324			-1.0	0.0
ENSG00000240065	EFO_0003767	expression_atlas	2023	0.001	0.174	expression_atlas	PSMB9	proteasome 20S subunit beta 9	protein_coding	P28065	0.0	0.0		0.0	1.0	1.0	0.05678266305480317	0.0	0.40639499999999984			-0.5445116783387607	1.0	1.0	0.5	-1.0
ENSG00000101224	EFO_0003767	expression_atlas	2023	0.004	0.142	expression_atlas	CDC25B	cell division cycle 25B	protein_coding	P30305	0.0	0.0		0.0	1.0	1.0	-0.5934569702021255	0.0	0.05172499999999971			0.0	0.0		-1.0	-1.0
ENSG00000105784	EFO_0003767	expression_atlas	2023	0.002	0.199	expression_atlas	RUNDC3B	RUN domain containing 3B	protein_coding	Q96NL0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.34684309231089805	0.0	0.7478050000000003			-0.05905544609812324			0.5	0.0
ENSG00000107331	EFO_0003767	expression_atlas	2023	0.006	0.049	expression_atlas	ABCA2	ATP binding cassette subfamily A member 2	protein_coding	Q9BZC7	0.0	0.0		0.0	0.0	0.0	-0.9240466763909148	0.0	0.64696			-0.6961067021398062			1.0	-1.0
ENSG00000165084	EFO_0003767	expression_atlas	2023	0.001	0.036	expression_atlas	C8orf34	chromosome 8 open reading frame 34	protein_coding	Q49A92	0.0	0.0	-1.0	0.0	0.0	0.0	0.2272348405917899		0.0			0.0			0.5	0.0
ENSG00000170927	EFO_0003767	expression_atlas	2023	0.002	0.1	expression_atlas	PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin	protein_coding	P08F94	1.0	1.0		0.0	0.0	0.0	-0.2841216920191707	0.0	0.0			-0.9740659560350801			0.75	0.5
ENSG00000180828	EFO_0003767	expression_atlas	2023	0.002	0.144	expression_atlas	BHLHE22	basic helix-loop-helix family member e22	protein_coding	Q8NFJ8	0.0	0.0		0.0	0.0	0.0	-0.4206084600958533	0.0	0.3044600000000003			-0.33131653986204934			1.0	0.0
ENSG00000189283	EFO_0003767	expression_atlas	2023	0.003	0.024	expression_atlas	FHIT	fragile histidine triad diadenosine triphosphatase	protein_coding	P49789	1.0	0.0		0.0	1.0	1.0	0.5798082933944573	0.0	0.5578249999999997	-1.0		-0.69100696481111			1.0	-1.0
ENSG00000197408	EFO_0003767	expression_atlas	2023	0.001	0.28	expression_atlas	CYP2B6	cytochrome P450 family 2 subfamily B member 6	protein_coding	P20813	0.0	0.0	-1.0	0.0	0.0	1.0	0.38716399249843714	0.0				0.0			1.0	0.5
ENSG00000239713	EFO_0003767	expression_atlas	2023	0.001	0.068	expression_atlas	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G	protein_coding	Q9HC16	0.0	0.0		1.0	0.0	1.0	0.7299437382788081	0.0				0.0			0.5	-1.0
ENSG00000250546	EFO_0003767	expression_atlas	2023	0.002	0.131	expression_atlas																				
ENSG00000062524	EFO_0003767	expression_atlas	2023	0.019	0.283	expression_atlas	LTK	leukocyte receptor tyrosine kinase	protein_coding	P29376	0.0	0.0	-1.0	0.0	1.0	1.0	0.36715982496353416	0.0	0.0			-0.05377051238253633			0.5	0.0
ENSG00000115009	EFO_0003767	expression_atlas	2023	0.019	0.353	expression_atlas	CCL20	C-C motif chemokine ligand 20	protein_coding	P78556	0.0	1.0		0.0	0.0	0.0	0.8952906855594915	0.0	0.0						0.75	0.0
ENSG00000128656	EFO_0003767	expression_atlas	2023	0.003	0.177	expression_atlas	CHN1	chimerin 1	protein_coding	P15882	0.0	0.0		0.0	0.0	0.0	-0.41477391123150653	-0.3409575	0.8148150000000001			-0.8213436037518725			1.0	0.0
ENSG00000145623	EFO_0003767	expression_atlas	2023	0.007	0.251	expression_atlas	OSMR	oncostatin M receptor	protein_coding	Q99650	0.0	0.0		0.0	0.0	0.0	0.04230047926651381	0.0	0.0			-0.8965942242242808		0.5	-1.0	0.0
ENSG00000166484	EFO_0003767	expression_atlas	2023	0.003	0.022	expression_atlas	MAPK7	mitogen-activated protein kinase 7	protein_coding	Q13164	0.0	0.0		0.0	1.0	1.0	-0.3659095644926026	0.0	0.5588250000000002			-0.9587456081345643	1.0		-1.0	-1.0
ENSG00000168032	EFO_0003767	expression_atlas	2023	0.002	0.177	expression_atlas	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	protein_coding	O75355	1.0	0.0		0.0	0.0	1.0	0.6798291310689728	0.0	0.06426999999999979						0.5	0.0
ENSG00000169679	EFO_0003767	expression_atlas	2023	0.009	0.09	expression_atlas	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	protein_coding	O43683	0.0	0.0		0.0	1.0	1.0	-0.37580745988747655	0.0	0.0			-0.9234482053213141	1.0		0.75	0.0
ENSG00000170476	EFO_0003767	expression_atlas	2023	0.006	0.182	expression_atlas	MZB1	marginal zone B and B1 cell specific protein	protein_coding	Q8WU39	0.0	1.0		0.0	0.0	0.0	0.6096061679516567		0.0			-0.1550644760657835			0.5	0.0
ENSG00000227115	EFO_0003767	expression_atlas	2023	0.001	0.03	expression_atlas																				
ENSG00000241119	EFO_0003767	expression_atlas	2023	0.002	0.149	expression_atlas	UGT1A9	UDP glucuronosyltransferase family 1 member A9	protein_coding	O60656	0.0	0.0	-1.0	0.0	1.0	0.0	0.24661387789122724	-0.8726424999999999	0.0						0.75	0.5
ENSG00000261221	EFO_0003767	expression_atlas	2023	0.003	0.025	expression_atlas	ZNF865	zinc finger protein 865	protein_coding	P0CJ78	0.0	0.0		0.0	0.0	0.0	-0.928943529902063	0.0	0.42870500000000006						0.5	0.0
ENSG00000090104	EFO_0003767	expression_atlas	2023	0.014	0.195	expression_atlas	RGS1	regulator of G protein signaling 1	protein_coding	Q08116	1.0	0.0		0.0	0.0	0.0	-0.49176911856636796	0.0	0.33014500000000024			0.0			0.5	-1.0
