O95747	OXSR1	oxidative stress responsive kinase 1
Q9Y343	SNX24	sorting nexin 24
Q7L0J3	SV2A	synaptic vesicle glycoprotein 2A
O15457	MSH4	mutS homolog 4
Q13740	ALCAM	activated leukocyte cell adhesion molecule
P0DV74	FAM90A17	family with sequence similarity 90 member A17
Q86V20	SHLD2	shieldin complex subunit 2
Q9NX57	RAB20	RAB20, member RAS oncogene family
L0R6Q1	ENSG00000293600	novel protein
A0A075B6T8	TRAV9-1	T cell receptor alpha variable 9-1
P31939	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
Q8NH51	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)
Q9Y2W1	THRAP3	thyroid hormone receptor associated protein 3
O60701	UGDH	UDP-glucose 6-dehydrogenase
C9J3I9	C5orf58	chromosome 5 open reading frame 58
Q9HAI6	TASL	TLR adaptor interacting with endolysosomal SLC15A4
O75469	NR1I2	nuclear receptor subfamily 1 group I member 2
Q12986	NFX1	nuclear transcription factor, X-box binding 1
Q16658	FSCN1	fascin actin-bundling protein 1
P13667	PDIA4	protein disulfide isomerase family A member 4
Q8N108	MIER1	MIER1 transcriptional regulator
Q6AZY7	SCARA3	scavenger receptor class A member 3
O75367	MACROH2A1	macroH2A.1 histone
O60662	KLHL41	kelch like family member 41
Q8N1M1	BEST3	bestrophin 3
Q2Q1W2	TRIM71	tripartite motif containing 71
Q9C0D4	ZNF518B	zinc finger protein 518B
O75608	LYPLA1	lysophospholipase 1
Q9Y6W6	DUSP10	dual specificity phosphatase 10
Q7KZF4	SND1	staphylococcal nuclease and tudor domain containing 1
Q8N0Z8	PUSL1	pseudouridine synthase like 1
Q6UWT4	C5orf46	chromosome 5 open reading frame 46
P15880	RPS2	ribosomal protein S2
A2RUB6	CCDC66	coiled-coil domain containing 66
Q14512	FGFBP1	fibroblast growth factor binding protein 1
Q7Z7C8	TAF8	TATA-box binding protein associated factor 8
Q96DM3	RMC1	regulator of MON1-CCZ1
P09529	INHBB	inhibin subunit beta B
Q8TDP1	RNASEH2C	ribonuclease H2 subunit C
A6NNZ2	TUBB8B	tubulin beta 8B
Q99942	RNF5	ring finger protein 5
Q15238	PSG5	pregnancy specific beta-1-glycoprotein 5
A0A087WSX0	IGLV5-45	immunoglobulin lambda variable 5-45
Q9BTT4	MED10	mediator complex subunit 10
Q9HD34	LYRM4	LYR motif containing 4
O60721	SLC24A1	solute carrier family 24 member 1
P46934	NEDD4	NEDD4 E3 ubiquitin protein ligase
P50120	RBP2	retinol binding protein 2
Q9BX74	TM2D1	TM2 domain containing 1
Q8NGE2	OR2AP1	olfactory receptor family 2 subfamily AP member 1
Q6UW10	SFTA2	surfactant associated 2
Q04759	PRKCQ	protein kinase C theta
Q8NHS2	GOT1L1	glutamic-oxaloacetic transaminase 1 like 1
O96018	APBA3	amyloid beta precursor protein binding family A member 3
O14599	BPY2C	basic charge Y-linked 2C
Q9UN73	PCDHA6	protocadherin alpha 6
O15060	ZBTB39	zinc finger and BTB domain containing 39
Q96N19	GPR137	G protein-coupled receptor 137
P61020	RAB5B	RAB5B, member RAS oncogene family
Q13410	BTN1A1	butyrophilin subfamily 1 member A1
Q8TD07	RAET1E	retinoic acid early transcript 1E
H3BR10	SMLR1	small leucine rich protein 1
Q5XKL5	BTBD8	BTB domain containing 8
P12004	PCNA	proliferating cell nuclear antigen
Q9Y264	ANGPT4	angiopoietin 4
P62140	PPP1CB	protein phosphatase 1 catalytic subunit beta
Q15631	TSN	translin
Q9BZL6	PRKD2	protein kinase D2
Q02383	SEMG2	semenogelin 2
Q96D46	NMD3	NMD3 ribosome export adaptor
O76011	KRT34	keratin 34
Q6PCD5	RFWD3	ring finger and WD repeat domain 3
P0CG20	PRR35	proline rich 35
A6PVS8	LRRIQ3	leucine rich repeats and IQ motif containing 3
Q14141	SEPTIN6	septin 6
Q9Y286	SIGLEC7	sialic acid binding Ig like lectin 7
Q16718	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
Q7KZI7	MARK2	microtubule affinity regulating kinase 2
Q99965	ADAM2	ADAM metallopeptidase domain 2
Q15417	CNN3	calponin 3
Q9BYQ0	KRTAP9-8	keratin associated protein 9-8
Q96GD0	PDXP	pyridoxal phosphatase
Q9UJM3	ERRFI1	ERBB receptor feedback inhibitor 1
Q9ULH7	MRTFB	myocardin related transcription factor B
Q99988	GDF15	growth differentiation factor 15
Q96SB8	SMC6	structural maintenance of chromosomes 6
Q9Y574	ASB4	ankyrin repeat and SOCS box containing 4
A2A2Z9	ANKRD18B	ankyrin repeat domain 18B
P23610	F8A3	coagulation factor VIII associated 3
Q96LB8	PGLYRP4	peptidoglycan recognition protein 4
Q9BXW4	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma
Q9BWG6	SCNM1	sodium channel modifier 1
Q2TAY7	SMU1	SMU1 DNA replication regulator and spliceosomal factor
P31268	HOXA7	homeobox A7
Q5VSY0	GKAP1	G kinase anchoring protein 1
Q27J81	INF2	inverted formin 2
Q9Y2F9	BTBD3	BTB domain containing 3
Q96Q45	TMEM237	transmembrane protein 237
P51814	ZNF41	zinc finger protein 41
Q86VZ1	P2RY8	P2Y receptor family member 8
O60218	AKR1B10	aldo-keto reductase family 1 member B10
Q9UHK0	NUFIP1	nuclear FMR1 interacting protein 1
O95070	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein
Q14697	GANAB	glucosidase II alpha subunit
O75459	PAGE1	PAGE family member 1
Q9BZG1	RAB34	RAB34, member RAS oncogene family
O00631	SLN	sarcolipin
Q9Y2K1	ZBTB1	zinc finger and BTB domain containing 1
P68431	H3C1	H3 clustered histone 1
P41208	CETN2	centrin 2
Q8NBI5	SLC43A3	solute carrier family 43 member 3
A0A1B0GTI8	TMEM272	transmembrane protein 272
A1A4Y4	IRGM	immunity related GTPase M
P01742	IGHV1-69	immunoglobulin heavy variable 1-69
A0A1B0GWK0	PVALEF	parvalbumin like EF-hand containing
O95801	TTC4	tetratricopeptide repeat domain 4
Q969L2	MAL2	mal, T cell differentiation protein 2
Q6UX34	SNORC	secondary ossification center associated regulator of chondrocyte maturation
Q9P2Y5	UVRAG	UV radiation resistance associated
O15072	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
Q86VZ5	SGMS1	sphingomyelin synthase 1
Q9P1F3	ABRACL	ABRA C-terminal like
P57071	PRDM15	PR/SET domain 15
Q9GZU7	CTDSP1	CTD small phosphatase 1
Q9Y385	UBE2J1	ubiquitin conjugating enzyme E2 J1
Q9Y284	WDR83OS	WD repeat domain 83 opposite strand
O95153	TSPOAP1	TSPO associated protein 1
O95156	NXPH2	neurexophilin 2
Q8NEA5	C19orf18	chromosome 19 open reading frame 18
P02679	FGG	fibrinogen gamma chain
Q14687	GSE1	Gse1 coiled-coil protein
Q9UGN5	PARP2	poly(ADP-ribose) polymerase 2
Q8WXC6	COPS9	COP9 signalosome subunit 9
P54136	RARS1	arginyl-tRNA synthetase 1
P17987	TCP1	t-complex 1
Q86XI6	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
Q6UXY8	TMC5	transmembrane channel like 5
Q3LI70	KRTAP19-6	keratin associated protein 19-6
Q9BXS9	SLC26A6	solute carrier family 26 member 6
Q13228	SELENBP1	selenium binding protein 1
A0A589	ENSG00000282543	T cell receptor beta variable 4-3
Q86VR2	RETREG3	reticulophagy regulator family member 3
Q9HBK9	AS3MT	arsenite methyltransferase
Q9NYW3	TAS2R7	taste 2 receptor member 7
Q5D1E8	ZC3H12A	zinc finger CCCH-type containing 12A
Q6IEY1	OR4F29	olfactory receptor family 4 subfamily F member 29
P11245	NAT2	N-acetyltransferase 2
P07602	PSAP	prosaposin
P48544	KCNJ5	potassium inwardly rectifying channel subfamily J member 5
O95477	ABCA1	ATP binding cassette subfamily A member 1
P49754	VPS41	VPS41 subunit of HOPS complex
Q9NWS9	ZNF446	zinc finger protein 446
P55036	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
P54252	ATXN3	ataxin 3
Q9ULA0	DNPEP	aspartyl aminopeptidase
P51582	P2RY4	pyrimidinergic receptor P2Y4
Q9H347	UBQLN3	ubiquilin 3
P40197	GP5	glycoprotein V platelet
Q9NZJ9	NUDT4	nudix hydrolase 4
A6NLU0	RFPL4A	ret finger protein like 4A
P49450	CENPA	centromere protein A
Q9BXJ1	C1QTNF1	C1q and TNF related 1
Q08431	MFGE8	milk fat globule EGF and factor V/VIII domain containing
Q8IZS8	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
A8MXK1	VSTM5	V-set and transmembrane domain containing 5
Q9NWU5	MRPL22	mitochondrial ribosomal protein L22
O95861	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1
P0DP03	IGHV3-30	immunoglobulin heavy variable 3-30
Q9H422	HIPK3	homeodomain interacting protein kinase 3
Q96FV3	TSPAN17	tetraspanin 17
P11142	HSPA8	heat shock protein family A (Hsp70) member 8
P32745	SSTR3	somatostatin receptor 3
Q5XKR9	VCF2	VCP nuclear cofactor family member 2
P36508	ZNF76	zinc finger protein 76
Q08378	GOLGA3	golgin A3
Q05996	ZP2	zona pellucida glycoprotein 2
O95445	APOM	apolipoprotein M
Q9UIE0	ZNF230	zinc finger protein 230
Q8TAC1	RFESD	Rieske Fe-S domain containing
Q96T25	ZIC5	Zic family member 5
Q8TC57	M1AP	meiosis 1 associated protein
Q9UP52	TFR2	transferrin receptor 2
Q9H987	SYNPO2L	synaptopodin 2 like
O43189	PHF1	PHD finger protein 1
Q9NV31	IMP3	IMP U3 small nucleolar ribonucleoprotein 3
Q9UK05	GDF2	growth differentiation factor 2
A0A1W2PQC6	SSU72L4	SSU72 like 4
Q01718	MC2R	melanocortin 2 receptor
Q8WXB1	METTL21A	methyltransferase 21A, HSPA lysine
Q9C0H9	SRCIN1	SRC kinase signaling inhibitor 1
Q8WZ42	TTN	titin
A6NGN4	PRAMEF25	PRAME family member 25
P16070	CD44	CD44 molecule (IN blood group)
P0DKL9	ARL14EPL	ADP ribosylation factor like GTPase 14 effector protein like
Q86YC3	NRROS	negative regulator of reactive oxygen species
Q96A28	SLAMF9	SLAM family member 9
Q9ULW5	RAB26	RAB26, member RAS oncogene family
Q14789	GOLGB1	golgin B1
Q14112	NID2	nidogen 2
Q10588	BST1	bone marrow stromal cell antigen 1
P43405	SYK	spleen associated tyrosine kinase
O14603	PRY	PTPN13 like Y-linked
A2RU14	TMEM218	transmembrane protein 218
P08779	KRT16	keratin 16
Q5HYA8	TMEM67	transmembrane protein 67
Q8N3R9	PALS1	protein associated with LIN7 1, MAGUK p55 family member
P05386	RPLP1	ribosomal protein lateral stalk subunit P1
Q8WTR2	DUSP19	dual specificity phosphatase 19
Q96DF8	ESS2	ess-2 splicing factor homolog
Q12815	TROAP	trophinin associated protein
P61289	PSME3	proteasome activator subunit 3
O14683	TP53I11	tumor protein p53 inducible protein 11
P11678	EPX	eosinophil peroxidase
P09912	IFI6	interferon alpha inducible protein 6
P08700	IL3	interleukin 3
Q9BYU1	PBX4	PBX homeobox 4
Q5VUJ9	EFCAB2	EF-hand calcium binding domain 2
O75352	MPDU1	mannose-P-dolichol utilization defect 1
Q9BU76	C1orf35	chromosome 1 open reading frame 35
Q8NI35	PATJ	PATJ crumbs cell polarity complex component
Q9NSC5	HOMER3	homer scaffold protein 3
Q9P2K6	KLHL42	kelch like family member 42
P56715	RP1	RP1 axonemal microtubule associated
Q15560	TCEA2	transcription elongation factor A2
Q8NGX0	OR11L1	olfactory receptor family 11 subfamily L member 1
P09661	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
Q7L2R6	ZNF765	zinc finger protein 765
Q58WW2	DCAF6	DDB1 and CUL4 associated factor 6
Q13574	DGKZ	diacylglycerol kinase zeta
P53597	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha
P0DMN0	SULT1A4	sulfotransferase family 1A member 4
Q16288	NTRK3	neurotrophic receptor tyrosine kinase 3
Q68EN5	MATCAP1	microtubule associated tyrosine carboxypeptidase 1
O95222	OR6A2	olfactory receptor family 6 subfamily A member 2
Q9Y252	RNF6	ring finger protein 6
P23415	GLRA1	glycine receptor alpha 1
P52306	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
Q9Y2J8	PADI2	peptidyl arginine deiminase 2
P40121	CAPG	capping actin protein, gelsolin like
Q12996	CSTF3	cleavage stimulation factor subunit 3
Q96L21	RPL10L	ribosomal protein L10 like
Q9NZH6	IL37	interleukin 37
Q9Y5N1	HRH3	histamine receptor H3
Q4U2R8	SLC22A6	solute carrier family 22 member 6
Q7Z4V0	ZNF438	zinc finger protein 438
Q9UKT4	FBXO5	F-box protein 5
Q8NH74	OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)
Q99459	CDC5L	cell division cycle 5 like
Q9BVC6	TMEM109	transmembrane protein 109
Q8NA54	IQUB	IQ motif and ubiquitin domain containing
P98169	ZXDB	zinc finger X-linked duplicated B
P17405	SMPD1	sphingomyelin phosphodiesterase 1
Q9NUU7	DDX19A	DEAD-box helicase 19A
A0A0C4DH31	IGHV1-18	immunoglobulin heavy variable 1-18
Q49A88	CCDC14	coiled-coil domain containing 14
Q53H12	AGK	acylglycerol kinase
Q7Z3H0	ANKRD33	ankyrin repeat domain 33
Q93062	RBPMS	RNA binding protein, mRNA processing factor
O15018	PDZD2	PDZ domain containing 2
O75381	PEX14	peroxisomal biogenesis factor 14
Q9UL12	SARDH	sarcosine dehydrogenase
A0A1B0GV22	FAM236B	family with sequence similarity 236 member B
Q9BYG3	NIFK	nucleolar protein interacting with the FHA domain of MKI67
Q8IWX5	SGPP2	sphingosine-1-phosphate phosphatase 2
Q86TI4	WDR86	WD repeat domain 86
Q8NFT8	DNER	delta/notch like EGF repeat containing
Q9Y6I7	WSB1	WD repeat and SOCS box containing 1
Q9NZL9	MAT2B	methionine adenosyltransferase 2 non-catalytic beta subunit
Q92830	KAT2A	lysine acetyltransferase 2A
Q9BQ24	ZFYVE21	zinc finger FYVE-type containing 21
Q92781	RDH5	retinol dehydrogenase 5
Q8NGZ6	OR6F1	olfactory receptor family 6 subfamily F member 1
Q9C0F0	ASXL3	ASXL transcriptional regulator 3
Q6P9F5	TRIM40	tripartite motif containing 40
Q9H4B8	DPEP3	dipeptidase 3
A0A0C4DH30	IGHV3-16	immunoglobulin heavy variable 3-16 (non-functional)
Q96FE5	LINGO1	leucine rich repeat and Ig domain containing 1
E9PQ53	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
P49441	INPP1	inositol polyphosphate-1-phosphatase
O14654	IRS4	insulin receptor substrate 4
A8MT70	ZBBX	zinc finger B-box domain containing
Q6PHW0	IYD	iodotyrosine deiodinase
P49683	PRLHR	prolactin releasing hormone receptor
Q8TD46	CD200R1	CD200 receptor 1
Q9H3S5	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
Q8TAA5	GRPEL2	GrpE like 2, mitochondrial
Q14693	LPIN1	lipin 1
Q8NGD1	OR4N2	olfactory receptor family 4 subfamily N member 2
Q8N4Q1	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
O75582	RPS6KA5	ribosomal protein S6 kinase A5
Q15831	STK11	serine/threonine kinase 11
Q9P2D8	UNC79	unc-79 homolog, NALCN channel complex subunit
P50452	SERPINB8	serpin family B member 8
P78423	CX3CL1	C-X3-C motif chemokine ligand 1
Q9NQ29	LUC7L	LUC7 like
P07339	CTSD	cathepsin D
P42566	EPS15	epidermal growth factor receptor pathway substrate 15
P35998	PSMC2	proteasome 26S subunit, ATPase 2
Q8N122	RPTOR	regulatory associated protein of MTOR complex 1
Q9UBG0	MRC2	mannose receptor C-type 2
P86452	ZBED6	zinc finger BED-type containing 6
Q03169	TNFAIP2	TNF alpha induced protein 2
Q9H2X9	SLC12A5	solute carrier family 12 member 5
Q9NVH2	INTS7	integrator complex subunit 7
P06753	TPM3	tropomyosin 3
Q8N628	OR2C3	olfactory receptor family 2 subfamily C member 3
A0A0B4J1Z2	IGKV1D-43	immunoglobulin kappa variable 1D-43
Q96AZ6	ISG20	interferon stimulated exonuclease gene 20
Q9NPF0	CD320	CD320 molecule
P52823	STC1	stanniocalcin 1
P51955	NEK2	NIMA related kinase 2
Q2L4Q9	PRSS53	serine protease 53
Q14232	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
Q86Y34	ADGRG3	adhesion G protein-coupled receptor G3
Q6BDI9	REP15	RAB15 effector protein
O75821	EIF3G	eukaryotic translation initiation factor 3 subunit G
Q6P4F2	FDX2	ferredoxin 2
P46721	SLCO1A2	solute carrier organic anion transporter family member 1A2
P46063	RECQL	RecQ like helicase
Q7Z7H5	TMED4	transmembrane p24 trafficking protein 4
Q9HCL2	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial
Q99615	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
Q8NH83	OR4A5	olfactory receptor family 4 subfamily A member 5
Q8N9V7	TOPAZ1	testis and ovary specific TOPAZ 1
Q4G0G5	SCGB2B2	secretoglobin family 2B member 2
Q15431	SYCP1	synaptonemal complex protein 1
A6NH11	GLTPD2	glycolipid transfer protein domain containing 2
Q16572	SLC18A3	solute carrier family 18 member A3
A0A096LNP1	DEFB131B	defensin beta 131B
Q9UL33	TRAPPC2L	trafficking protein particle complex subunit 2L
Q8IWZ4	TRIM48	tripartite motif containing 48
Q8WTQ4	C16orf78	chromosome 16 open reading frame 78
Q14CB8	ARHGAP19	Rho GTPase activating protein 19
Q9H0L4	CSTF2T	cleavage stimulation factor subunit 2 tau variant
O14983	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
O97980	HMHB1	histocompatibility minor HB-1
O75596	CLEC3A	C-type lectin domain family 3 member A
P08151	GLI1	GLI family zinc finger 1
Q9BQE9	BCL7B	BAF chromatin remodeling complex subunit BCL7B
P37235	HPCAL1	hippocalcin like 1
P00740	F9	coagulation factor IX
Q9NRS6	SNX15	sorting nexin 15
Q8NHQ9	DDX55	DEAD-box helicase 55
Q9NVR2	INTS10	integrator complex subunit 10
P08185	SERPINA6	serpin family A member 6
Q5JPI9	EEF1AKMT2	EEF1A lysine methyltransferase 2
Q9UJJ9	GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma
P15863	PAX1	paired box 1
Q5VZ18	SHE	Src homology 2 domain containing E
O60825	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
Q9Y520	PRRC2C	proline rich coiled-coil 2C
P49286	MTNR1B	melatonin receptor 1B
O60563	CCNT1	cyclin T1
Q96MR6	CFAP57	cilia and flagella associated protein 57
Q9NRR2	TPSG1	tryptase gamma 1
Q9UI12	ATP6V1H	ATPase H+ transporting V1 subunit H
O15258	RER1	retention in endoplasmic reticulum sorting receptor 1
Q8N118	CYP4X1	cytochrome P450 family 4 subfamily X member 1
Q9UBP5	HEY2	hes related family bHLH transcription factor with YRPW motif 2
P36405	ARL3	ADP ribosylation factor like GTPase 3
Q9H845	ACAD9	acyl-CoA dehydrogenase family member 9
Q9H3N1	TMX1	thioredoxin related transmembrane protein 1
Q96CS3	FAF2	Fas associated factor family member 2
P52948	NUP98	nucleoporin 98 and 96 precursor
P43358	MAGEA4	MAGE family member A4
P11279	LAMP1	lysosomal associated membrane protein 1
Q96JG9	ZNF469	zinc finger protein 469
Q04721	NOTCH2	notch receptor 2
Q9H6X2	ANTXR1	ANTXR cell adhesion molecule 1
Q86SE9	PCGF5	polycomb group ring finger 5
P11473	VDR	vitamin D receptor
Q9P2R3	ANKFY1	ankyrin repeat and FYVE domain containing 1
O14802	POLR3A	RNA polymerase III subunit A
Q6PI73	LILRA6	leukocyte immunoglobulin like receptor A6
O14836	TNFRSF13B	TNF receptor superfamily member 13B
P20810	CAST	calpastatin
P33897	ABCD1	ATP binding cassette subfamily D member 1
P08134	RHOC	ras homolog family member C
Q92506	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8
Q9Y6G9	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
P61925	PKIA	cAMP-dependent protein kinase inhibitor alpha
Q02086	SP2	Sp2 transcription factor
Q9NVH6	TMLHE	trimethyllysine hydroxylase, epsilon
Q8IUX1	TMEM126B	transmembrane protein 126B
P45983	MAPK8	mitogen-activated protein kinase 8
Q9BYR5	KRTAP4-2	keratin associated protein 4-2
Q9Y5S2	CDC42BPB	CDC42 binding protein kinase beta
P51677	CCR3	C-C motif chemokine receptor 3
Q8TBG9	SYNPR	synaptoporin
Q15428	SF3A2	splicing factor 3a subunit 2
P12018	VPREB1	V-set pre-B cell surrogate light chain 1
Q8NC06	ACBD4	acyl-CoA binding domain containing 4
Q05932	FPGS	folylpolyglutamate synthase
P00533	EGFR	epidermal growth factor receptor
Q9P0K7	RAI14	retinoic acid induced 14
Q96S59	RANBP9	RAN binding protein 9
P14060	HSD3B1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1
Q9HBM0	VEZT	vezatin, adherens junctions transmembrane protein
Q8NEX6	WFDC11	WAP four-disulfide core domain 11
P0DP24	CALM2	calmodulin 2
Q6ZWK6	TMPRSS11F	transmembrane serine protease 11F
Q3SXZ3	ZNF718	zinc finger protein 718
P42081	CD86	CD86 molecule
Q6EMB2	TTLL5	tubulin tyrosine ligase like 5
Q6PDB4	ZNF880	zinc finger protein 880
Q06033	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3
O14874	BCKDK	branched chain keto acid dehydrogenase kinase
Q13509	TUBB3	tubulin beta 3 class III
Q10472	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
Q96HQ0	ZNF419	zinc finger protein 419
P52564	MAP2K6	mitogen-activated protein kinase kinase 6
O60687	SRPX2	sushi repeat containing protein X-linked 2
Q14588	ZNF234	zinc finger protein 234
P98196	ATP11A	ATPase phospholipid transporting 11A
Q9UN30	SCML1	Scm polycomb group protein like 1
Q8IUE6	H2AC21	H2A clustered histone 21
Q9UII6	DUSP13B	dual specificity phosphatase 13B
Q8WXI2	CNKSR2	connector enhancer of kinase suppressor of Ras 2
Q9BR10	SPATA25	spermatogenesis associated 25
Q8WW14	SPMIP5	sperm microtubule inner protein 5
O43272	PRODH	proline dehydrogenase 1
P0DN77	OPN1MW2	opsin 1, medium wave sensitive 2
Q5W064	LIPJ	lipase family member J
Q96IW2	SHD	Src homology 2 domain containing transforming protein D
Q18PE1	DOK7	docking protein 7
P0DX00	GOLGA6L24	golgin A6 family like 24
P48509	CD151	CD151 molecule (Raph blood group)
P16050	ALOX15	arachidonate 15-lipoxygenase
Q9HBA0	TRPV4	transient receptor potential cation channel subfamily V member 4
Q96DY7	MTBP	MDM2 binding protein
Q6P3R8	NEK5	NIMA related kinase 5
Q15155	NOMO1	NODAL modulator 1
A0A0B4J2H0	IGHV1-69D	immunoglobulin heavy variable 1-69D
Q92523	CPT1B	carnitine palmitoyltransferase 1B
Q8N998	CCDC89	coiled-coil domain containing 89
P00338	LDHA	lactate dehydrogenase A
O75446	SAP30	Sin3A associated protein 30
B2RN74	OR11H12	olfactory receptor family 11 subfamily H member 12
O00295	TULP2	TUB like protein 2
Q9UN70	PCDHGC3	protocadherin gamma subfamily C, 3
Q9Y4I5	TESMIN	testis expressed metallothionein like protein
Q13015	MLLT11	MLLT11 transcription factor 7 cofactor
Q8IZF5	ADGRF3	adhesion G protein-coupled receptor F3
P80192	MAP3K9	mitogen-activated protein kinase kinase kinase 9
O43657	TSPAN6	tetraspanin 6
Q5BJD5	TMEM41B	transmembrane protein 41B
Q96H96	COQ2	coenzyme Q2, polyprenyltransferase
P28069	POU1F1	POU class 1 homeobox 1
Q02505	MUC3A	mucin 3A, cell surface associated
Q9BQ95	ECSIT	ECSIT signaling integrator
